student_id,total_days,days_present,overall_attendance_pct,attendance_category
GTC3809,233,179,76.82,Good (75%+)
GTC3810,233,160,68.67,Low (<75%)
GTC3811,233,169,72.53,Low (<75%)
GTC3812,233,194,83.26,Good (75%+)
GTC3813,233,177,75.97,Good (75%+)
GTC3814,233,179,76.82,Good (75%+)
GTC3815,233,183,78.54,Good (75%+)
GTC3816,233,160,68.67,Low (<75%)
GTC3817,233,165,70.82,Low (<75%)
GTC3818,233,164,70.39,Low (<75%)
GTC3819,233,164,70.39,Low (<75%)
GTC3820,233,168,72.1,Low (<75%)
GTC3821,233,176,75.54,Good (75%+)
GTC3822,233,178,76.39,Good (75%+)
GTC3823,233,176,75.54,Good (75%+)
GTC3824,233,162,69.53,Low (<75%)
GTC3825,233,174,74.68,Low (<75%)
GTC3826,233,169,72.53,Low (<75%)
GTC3827,233,175,75.11,Good (75%+)
GTC3828,233,156,66.95,Low (<75%)
GTC3829,233,173,74.25,Low (<75%)
GTC3830,233,172,73.82,Low (<75%)
GTC3831,233,165,70.82,Low (<75%)
GTC3832,233,178,76.39,Good (75%+)
GTC3833,233,169,72.53,Low (<75%)
GTC3834,233,174,74.68,Low (<75%)
GTC3835,233,180,77.25,Good (75%+)
GTC3836,233,175,75.11,Good (75%+)
GTC3837,233,187,80.26,Good (75%+)
GTC3838,233,183,78.54,Good (75%+)
GTC3839,233,176,75.54,Good (75%+)
GTC3840,233,175,75.11,Good (75%+)
GTC3841,233,181,77.68,Good (75%+)
GTC3842,233,170,72.96,Low (<75%)
GTC3843,233,174,74.68,Low (<75%)
GTC3844,233,182,78.11,Good (75%+)
GTC3845,233,167,71.67,Low (<75%)
GTC3846,233,173,74.25,Low (<75%)
GTC3847,233,178,76.39,Good (75%+)
GTC3848,233,173,74.25,Low (<75%)
GTC3849,233,180,77.25,Good (75%+)
GTC3850,233,172,73.82,Low (<75%)
GTC3851,233,169,72.53,Low (<75%)
GTC3852,233,180,77.25,Good (75%+)
GTC3853,233,178,76.39,Good (75%+)
GTC3854,233,180,77.25,Good (75%+)
GTC3855,233,168,72.1,Low (<75%)
GTC3856,233,168,72.1,Low (<75%)
GTC3857,233,166,71.24,Low (<75%)
GTC3858,233,185,79.4,Good (75%+)
GTC3859,233,175,75.11,Good (75%+)
GTC3860,233,191,81.97,Good (75%+)
GTC3861,233,191,81.97,Good (75%+)
GTC3862,233,167,71.67,Low (<75%)
GTC3863,233,177,75.97,Good (75%+)
GTC3864,233,181,77.68,Good (75%+)
GTC3865,233,186,79.83,Good (75%+)
GTC3866,233,169,72.53,Low (<75%)
GTC3867,233,183,78.54,Good (75%+)
GTC3868,233,180,77.25,Good (75%+)
GTC3869,233,177,75.97,Good (75%+)
GTC3870,233,200,85.84,Good (75%+)
GTC3871,233,175,75.11,Good (75%+)
GTC3872,233,178,76.39,Good (75%+)
GTC3873,233,170,72.96,Low (<75%)
GTC3874,233,167,71.67,Low (<75%)
GTC3875,233,150,64.38,Low (<75%)
GTC3876,233,169,72.53,Low (<75%)
GTC3877,233,163,69.96,Low (<75%)
GTC3878,233,180,77.25,Good (75%+)
GTC3879,233,191,81.97,Good (75%+)
GTC3880,233,165,70.82,Low (<75%)
GTC3881,233,181,77.68,Good (75%+)
GTC3882,233,184,78.97,Good (75%+)
GTC3883,233,182,78.11,Good (75%+)
GTC3884,233,186,79.83,Good (75%+)
GTC3885,233,184,78.97,Good (75%+)
GTC3886,233,182,78.11,Good (75%+)
GTC3887,233,175,75.11,Good (75%+)
GTC3888,233,165,70.82,Low (<75%)
GTC3889,233,187,80.26,Good (75%+)
GTC3890,233,177,75.97,Good (75%+)
GTC3891,233,181,77.68,Good (75%+)
GTC3892,233,173,74.25,Low (<75%)
GTC3893,233,180,77.25,Good (75%+)
GTC3894,233,179,76.82,Good (75%+)
GTC3895,233,166,71.24,Low (<75%)
GTC3896,233,173,74.25,Low (<75%)
GTC3897,233,190,81.55,Good (75%+)
GTC3898,233,192,82.4,Good (75%+)
GTC3899,233,182,78.11,Good (75%+)
GTC3900,233,177,75.97,Good (75%+)
GTC3901,233,168,72.1,Low (<75%)
GTC3902,233,159,68.24,Low (<75%)
GTC3903,233,166,71.24,Low (<75%)
GTC3904,233,183,78.54,Good (75%+)
GTC3905,233,181,77.68,Good (75%+)
GTC3906,233,177,75.97,Good (75%+)
GTC3907,233,171,73.39,Low (<75%)
GTC3908,233,188,80.69,Good (75%+)
GTC3909,233,173,74.25,Low (<75%)
GTC3910,233,176,75.54,Good (75%+)
GTC3911,233,185,79.4,Good (75%+)
GTC3912,233,166,71.24,Low (<75%)
GTC3913,233,177,75.97,Good (75%+)
GTC3914,233,178,76.39,Good (75%+)
GTC3915,233,171,73.39,Low (<75%)
GTC3916,233,164,70.39,Low (<75%)
GTC3917,233,166,71.24,Low (<75%)
GTC3918,233,184,78.97,Good (75%+)
GTC3919,233,185,79.4,Good (75%+)
GTC3920,233,168,72.1,Low (<75%)
GTC3921,233,152,65.24,Low (<75%)
GTC3922,233,182,78.11,Good (75%+)
GTC3923,233,182,78.11,Good (75%+)
GTC3924,233,176,75.54,Good (75%+)
GTC3925,233,166,71.24,Low (<75%)
GTC3926,233,180,77.25,Good (75%+)
GTC3927,233,177,75.97,Good (75%+)
GTC3928,233,167,71.67,Low (<75%)
GTC3929,233,172,73.82,Low (<75%)
GTC3930,233,181,77.68,Good (75%+)
GTC3931,233,166,71.24,Low (<75%)
GTC3932,233,171,73.39,Low (<75%)
GTC3933,233,179,76.82,Good (75%+)
GTC3934,233,180,77.25,Good (75%+)
GTC3935,233,174,74.68,Low (<75%)
GTC3936,233,177,75.97,Good (75%+)
GTC3937,233,176,75.54,Good (75%+)
GTC3938,233,173,74.25,Low (<75%)
GTC3939,233,175,75.11,Good (75%+)
GTC3940,233,169,72.53,Low (<75%)
GTC3941,233,175,75.11,Good (75%+)
GTC3942,233,177,75.97,Good (75%+)
GTC3943,233,177,75.97,Good (75%+)
GTC3944,233,178,76.39,Good (75%+)
GTC3945,233,165,70.82,Low (<75%)
GTC3946,233,181,77.68,Good (75%+)
GTC3947,233,190,81.55,Good (75%+)
GTC3948,233,171,73.39,Low (<75%)
GTC3949,233,181,77.68,Good (75%+)
GTC3950,233,163,69.96,Low (<75%)
GTC3951,233,180,77.25,Good (75%+)
GTC3952,233,196,84.12,Good (75%+)
GTC3953,233,180,77.25,Good (75%+)
GTC3954,233,172,73.82,Low (<75%)
GTC3955,233,177,75.97,Good (75%+)
GTC3956,233,189,81.12,Good (75%+)
GTC3957,233,168,72.1,Low (<75%)
GTC3958,233,158,67.81,Low (<75%)
GTC3959,233,184,78.97,Good (75%+)
GTC3960,233,169,72.53,Low (<75%)
GTC3961,233,183,78.54,Good (75%+)
GTC3962,233,179,76.82,Good (75%+)
GTC3963,233,175,75.11,Good (75%+)
GTC3964,233,167,71.67,Low (<75%)
GTC3965,233,167,71.67,Low (<75%)
GTC3966,233,164,70.39,Low (<75%)
GTC3967,233,181,77.68,Good (75%+)
GTC3968,233,171,73.39,Low (<75%)
GTC3969,233,177,75.97,Good (75%+)
GTC3970,233,181,77.68,Good (75%+)
GTC3971,233,186,79.83,Good (75%+)
GTC3972,233,172,73.82,Low (<75%)
GTC3973,233,180,77.25,Good (75%+)
GTC3974,233,163,69.96,Low (<75%)
GTC3975,233,177,75.97,Good (75%+)
GTC3976,233,179,76.82,Good (75%+)
GTC3977,233,168,72.1,Low (<75%)
GTC3978,233,189,81.12,Good (75%+)
GTC3979,233,172,73.82,Low (<75%)
GTC3980,233,191,81.97,Good (75%+)
GTC3981,233,172,73.82,Low (<75%)
GTC3982,233,184,78.97,Good (75%+)
GTC3983,233,163,69.96,Low (<75%)
GTC3984,233,182,78.11,Good (75%+)
GTC3985,233,165,70.82,Low (<75%)
GTC3986,233,162,69.53,Low (<75%)
GTC3987,233,179,76.82,Good (75%+)
GTC3988,233,166,71.24,Low (<75%)
GTC3989,233,173,74.25,Low (<75%)
GTC3990,233,195,83.69,Good (75%+)
GTC3991,233,183,78.54,Good (75%+)
GTC3992,233,182,78.11,Good (75%+)
GTC3993,233,179,76.82,Good (75%+)
GTC3994,233,165,70.82,Low (<75%)
GTC3995,233,170,72.96,Low (<75%)
GTC3996,233,179,76.82,Good (75%+)
GTC3997,233,170,72.96,Low (<75%)
GTC3998,233,177,75.97,Good (75%+)
GTC3999,233,176,75.54,Good (75%+)
GTC4000,233,172,73.82,Low (<75%)
GTC4001,233,174,74.68,Low (<75%)
GTC4002,233,176,75.54,Good (75%+)
GTC4003,233,176,75.54,Good (75%+)
GTC4004,233,168,72.1,Low (<75%)
GTC4005,233,191,81.97,Good (75%+)
GTC4006,233,163,69.96,Low (<75%)
GTC4007,233,183,78.54,Good (75%+)
GTC4008,233,172,73.82,Low (<75%)
GTC4009,233,148,63.52,Low (<75%)
GTC4010,233,178,76.39,Good (75%+)
GTC4011,233,188,80.69,Good (75%+)
GTC4012,233,182,78.11,Good (75%+)
GTC4013,233,184,78.97,Good (75%+)
GTC4014,233,172,73.82,Low (<75%)
GTC4015,233,194,83.26,Good (75%+)
GTC4016,233,165,70.82,Low (<75%)
GTC4017,233,165,70.82,Low (<75%)
GTC4018,233,170,72.96,Low (<75%)
GTC4019,233,165,70.82,Low (<75%)
GTC4020,233,175,75.11,Good (75%+)
GTC4021,233,183,78.54,Good (75%+)
GTC4022,233,178,76.39,Good (75%+)
GTC4023,233,184,78.97,Good (75%+)
GTC4024,233,171,73.39,Low (<75%)
GTC4025,233,176,75.54,Good (75%+)
GTC4026,233,173,74.25,Low (<75%)
GTC4027,233,191,81.97,Good (75%+)
GTC4028,233,163,69.96,Low (<75%)
GTC4029,233,189,81.12,Good (75%+)
GTC4030,233,161,69.1,Low (<75%)
GTC4031,233,177,75.97,Good (75%+)
GTC4032,233,183,78.54,Good (75%+)
GTC4033,233,165,70.82,Low (<75%)
GTC4034,233,177,75.97,Good (75%+)
GTC4035,233,193,82.83,Good (75%+)
GTC4036,233,163,69.96,Low (<75%)
GTC4037,233,174,74.68,Low (<75%)
GTC4038,233,172,73.82,Low (<75%)
GTC4039,233,173,74.25,Low (<75%)
GTC4040,233,167,71.67,Low (<75%)
GTC4041,233,175,75.11,Good (75%+)
GTC4042,233,165,70.82,Low (<75%)
GTC4043,233,167,71.67,Low (<75%)
GTC4044,233,181,77.68,Good (75%+)
GTC4045,233,172,73.82,Low (<75%)
GTC4046,233,189,81.12,Good (75%+)
GTC4047,233,167,71.67,Low (<75%)
GTC4048,233,168,72.1,Low (<75%)
GTC4049,233,173,74.25,Low (<75%)
GTC4050,233,180,77.25,Good (75%+)
GTC4051,233,189,81.12,Good (75%+)
GTC4052,233,176,75.54,Good (75%+)
GTC4053,233,187,80.26,Good (75%+)
GTC4054,233,192,82.4,Good (75%+)
GTC4055,233,165,70.82,Low (<75%)
GTC4056,233,189,81.12,Good (75%+)
GTC4057,233,165,70.82,Low (<75%)
GTC4058,233,169,72.53,Low (<75%)
GTC4059,233,177,75.97,Good (75%+)
GTC4060,233,179,76.82,Good (75%+)
GTC4061,233,159,68.24,Low (<75%)
GTC4062,233,181,77.68,Good (75%+)
GTC4063,233,170,72.96,Low (<75%)
GTC4064,233,165,70.82,Low (<75%)
GTC4065,233,180,77.25,Good (75%+)
GTC4066,233,180,77.25,Good (75%+)
GTC4067,233,172,73.82,Low (<75%)
GTC4068,233,163,69.96,Low (<75%)
GTC4069,233,175,75.11,Good (75%+)
GTC4070,233,156,66.95,Low (<75%)
GTC4071,233,176,75.54,Good (75%+)
GTC4072,233,171,73.39,Low (<75%)
GTC4073,233,178,76.39,Good (75%+)
GTC4074,233,164,70.39,Low (<75%)
GTC4075,233,173,74.25,Low (<75%)
GTC4076,233,167,71.67,Low (<75%)
GTC4077,233,171,73.39,Low (<75%)
GTC4078,233,174,74.68,Low (<75%)
GTC4079,233,188,80.69,Good (75%+)
GTC4080,233,171,73.39,Low (<75%)
GTC4081,233,184,78.97,Good (75%+)
GTC4082,233,176,75.54,Good (75%+)
GTC4083,233,164,70.39,Low (<75%)
GTC4084,233,180,77.25,Good (75%+)
GTC4085,233,179,76.82,Good (75%+)
GTC4086,233,169,72.53,Low (<75%)
GTC4087,233,169,72.53,Low (<75%)
GTC4088,233,171,73.39,Low (<75%)
GTC4089,233,175,75.11,Good (75%+)
GTC4090,233,183,78.54,Good (75%+)
GTC4091,233,169,72.53,Low (<75%)
GTC4092,233,162,69.53,Low (<75%)
GTC4093,233,183,78.54,Good (75%+)
GTC4094,233,181,77.68,Good (75%+)
GTC4095,233,176,75.54,Good (75%+)
GTC4096,233,172,73.82,Low (<75%)
GTC4097,233,193,82.83,Good (75%+)
GTC4098,233,183,78.54,Good (75%+)
GTC4099,233,175,75.11,Good (75%+)
GTC4100,233,181,77.68,Good (75%+)
GTC4101,233,180,77.25,Good (75%+)
GTC4102,233,189,81.12,Good (75%+)
GTC4103,233,148,63.52,Low (<75%)
GTC4104,233,166,71.24,Low (<75%)
GTC4105,233,183,78.54,Good (75%+)
GTC4106,233,188,80.69,Good (75%+)
GTC4107,233,184,78.97,Good (75%+)
GTC4108,233,167,71.67,Low (<75%)
GTC4109,233,167,71.67,Low (<75%)
GTC4110,233,160,68.67,Low (<75%)
GTC4111,233,165,70.82,Low (<75%)
GTC4112,233,174,74.68,Low (<75%)
GTC4113,233,182,78.11,Good (75%+)
GTC4114,233,169,72.53,Low (<75%)
GTC4115,233,160,68.67,Low (<75%)
GTC4116,233,171,73.39,Low (<75%)
GTC4117,233,187,80.26,Good (75%+)
GTC4118,233,177,75.97,Good (75%+)
GTC4119,233,185,79.4,Good (75%+)
GTC4120,233,184,78.97,Good (75%+)
GTC4121,233,170,72.96,Low (<75%)
GTC4122,233,162,69.53,Low (<75%)
GTC4123,233,170,72.96,Low (<75%)
GTC4124,233,180,77.25,Good (75%+)
GTC4125,233,175,75.11,Good (75%+)
GTC4126,233,167,71.67,Low (<75%)
GTC4127,233,172,73.82,Low (<75%)
GTC4128,233,170,72.96,Low (<75%)
GTC4129,233,175,75.11,Good (75%+)
GTC4130,233,175,75.11,Good (75%+)
GTC4131,233,181,77.68,Good (75%+)
GTC4132,233,178,76.39,Good (75%+)
GTC4133,233,179,76.82,Good (75%+)
GTC4134,233,168,72.1,Low (<75%)
GTC4135,233,167,71.67,Low (<75%)
GTC4136,233,183,78.54,Good (75%+)
GTC4137,233,177,75.97,Good (75%+)
GTC4138,233,190,81.55,Good (75%+)
GTC4139,233,190,81.55,Good (75%+)
GTC4140,233,162,69.53,Low (<75%)
GTC4141,233,166,71.24,Low (<75%)
GTC4142,233,174,74.68,Low (<75%)
GTC4143,233,178,76.39,Good (75%+)
GTC4144,233,186,79.83,Good (75%+)
GTC4145,233,157,67.38,Low (<75%)
GTC4146,233,175,75.11,Good (75%+)
GTC4147,233,162,69.53,Low (<75%)
GTC4148,233,167,71.67,Low (<75%)
GTC4149,233,182,78.11,Good (75%+)
GTC4150,233,178,76.39,Good (75%+)
GTC4151,233,177,75.97,Good (75%+)
GTC4152,233,189,81.12,Good (75%+)
GTC4153,233,172,73.82,Low (<75%)
GTC4154,233,193,82.83,Good (75%+)
GTC4155,233,179,76.82,Good (75%+)
GTC4156,233,182,78.11,Good (75%+)
GTC4157,233,166,71.24,Low (<75%)
GTC4158,233,183,78.54,Good (75%+)
GTC4159,233,178,76.39,Good (75%+)
GTC4160,233,178,76.39,Good (75%+)
GTC4161,233,166,71.24,Low (<75%)
GTC4162,233,176,75.54,Good (75%+)
GTC4163,233,173,74.25,Low (<75%)
GTC4164,233,170,72.96,Low (<75%)
GTC4165,233,181,77.68,Good (75%+)
GTC4166,233,186,79.83,Good (75%+)
GTC4167,233,172,73.82,Low (<75%)
GTC4168,233,180,77.25,Good (75%+)
GTC4169,233,190,81.55,Good (75%+)
GTC4170,233,176,75.54,Good (75%+)
GTC4171,233,166,71.24,Low (<75%)
GTC4172,233,171,73.39,Low (<75%)
GTC4173,233,192,82.4,Good (75%+)
GTC4174,233,178,76.39,Good (75%+)
GTC4175,233,160,68.67,Low (<75%)
GTC4176,233,158,67.81,Low (<75%)
GTC4177,233,176,75.54,Good (75%+)
GTC4178,233,180,77.25,Good (75%+)
GTC4179,233,184,78.97,Good (75%+)
GTC4180,233,166,71.24,Low (<75%)
GTC4181,233,170,72.96,Low (<75%)
GTC4182,233,190,81.55,Good (75%+)
GTC4183,233,154,66.09,Low (<75%)
GTC4184,233,176,75.54,Good (75%+)
GTC4185,233,169,72.53,Low (<75%)
GTC4186,233,169,72.53,Low (<75%)
GTC4187,233,183,78.54,Good (75%+)
GTC4188,233,180,77.25,Good (75%+)
GTC4189,233,155,66.52,Low (<75%)
GTC4190,233,185,79.4,Good (75%+)
GTC4191,233,174,74.68,Low (<75%)
GTC4192,233,180,77.25,Good (75%+)
GTC4193,233,185,79.4,Good (75%+)
GTC4194,233,177,75.97,Good (75%+)
GTC4195,233,177,75.97,Good (75%+)
GTC4196,233,164,70.39,Low (<75%)
GTC4197,233,160,68.67,Low (<75%)
GTC4198,233,168,72.1,Low (<75%)
GTC4199,233,169,72.53,Low (<75%)
GTC4200,233,189,81.12,Good (75%+)
GTC4201,233,202,86.7,Good (75%+)
GTC4202,233,183,78.54,Good (75%+)
GTC4203,233,197,84.55,Good (75%+)
GTC4204,233,199,85.41,Good (75%+)
GTC4205,233,185,79.4,Good (75%+)
GTC4206,233,190,81.55,Good (75%+)
GTC4207,233,188,80.69,Good (75%+)
GTC4208,233,187,80.26,Good (75%+)
GTC4209,233,195,83.69,Good (75%+)
GTC4210,233,194,83.26,Good (75%+)
GTC4211,233,187,80.26,Good (75%+)
GTC4212,233,174,74.68,Low (<75%)
GTC4213,233,198,84.98,Good (75%+)
GTC4214,233,190,81.55,Good (75%+)
GTC4215,233,182,78.11,Good (75%+)
GTC4216,233,198,84.98,Good (75%+)
GTC4217,233,182,78.11,Good (75%+)
GTC4218,233,193,82.83,Good (75%+)
GTC4219,233,187,80.26,Good (75%+)
GTC4220,233,194,83.26,Good (75%+)
GTC4221,233,192,82.4,Good (75%+)
GTC4222,233,175,75.11,Good (75%+)
GTC4223,233,193,82.83,Good (75%+)
GTC4224,233,197,84.55,Good (75%+)
GTC4225,233,201,86.27,Good (75%+)
GTC4226,233,189,81.12,Good (75%+)
GTC4227,233,179,76.82,Good (75%+)
GTC4228,233,193,82.83,Good (75%+)
GTC4229,233,193,82.83,Good (75%+)
GTC4230,233,192,82.4,Good (75%+)
GTC4231,233,198,84.98,Good (75%+)
GTC4232,233,184,78.97,Good (75%+)
GTC4233,233,189,81.12,Good (75%+)
GTC4234,233,195,83.69,Good (75%+)
GTC4235,233,190,81.55,Good (75%+)
GTC4236,233,204,87.55,Good (75%+)
GTC4237,233,185,79.4,Good (75%+)
GTC4238,233,189,81.12,Good (75%+)
GTC4239,233,200,85.84,Good (75%+)
GTC4240,233,182,78.11,Good (75%+)
GTC4241,233,185,79.4,Good (75%+)
GTC4242,233,190,81.55,Good (75%+)
GTC4243,233,196,84.12,Good (75%+)
GTC4244,233,191,81.97,Good (75%+)
GTC4245,233,199,85.41,Good (75%+)
GTC4246,233,204,87.55,Good (75%+)
GTC4247,233,183,78.54,Good (75%+)
GTC4248,233,190,81.55,Good (75%+)
GTC4249,233,179,76.82,Good (75%+)
GTC4250,233,192,82.4,Good (75%+)
GTC4251,233,201,86.27,Good (75%+)
GTC4252,233,187,80.26,Good (75%+)
GTC4253,233,193,82.83,Good (75%+)
GTC4254,233,204,87.55,Good (75%+)
GTC4255,233,191,81.97,Good (75%+)
GTC4256,233,196,84.12,Good (75%+)
GTC4257,233,188,80.69,Good (75%+)
GTC4258,233,197,84.55,Good (75%+)
GTC4259,233,183,78.54,Good (75%+)
GTC4260,233,206,88.41,Good (75%+)
GTC4261,233,189,81.12,Good (75%+)
GTC4262,233,196,84.12,Good (75%+)
GTC4263,233,195,83.69,Good (75%+)
GTC4264,233,198,84.98,Good (75%+)
GTC4265,233,185,79.4,Good (75%+)
GTC4266,233,188,80.69,Good (75%+)
GTC4267,233,185,79.4,Good (75%+)
GTC4268,233,201,86.27,Good (75%+)
GTC4269,233,192,82.4,Good (75%+)
GTC4270,233,191,81.97,Good (75%+)
GTC4271,233,191,81.97,Good (75%+)
GTC4272,233,193,82.83,Good (75%+)
GTC4273,233,191,81.97,Good (75%+)
GTC4274,233,193,82.83,Good (75%+)
GTC4275,233,188,80.69,Good (75%+)
GTC4276,233,204,87.55,Good (75%+)
GTC4277,233,181,77.68,Good (75%+)
GTC4278,233,190,81.55,Good (75%+)
GTC4279,233,177,75.97,Good (75%+)
GTC4280,233,197,84.55,Good (75%+)
GTC4281,233,193,82.83,Good (75%+)
GTC4282,233,191,81.97,Good (75%+)
GTC4283,233,189,81.12,Good (75%+)
GTC4284,233,190,81.55,Good (75%+)
GTC4285,233,183,78.54,Good (75%+)
GTC4286,233,202,86.7,Good (75%+)
GTC4287,233,194,83.26,Good (75%+)
GTC4288,233,183,78.54,Good (75%+)
GTC4289,233,194,83.26,Good (75%+)
GTC4290,233,203,87.12,Good (75%+)
GTC4291,233,185,79.4,Good (75%+)
GTC4292,233,189,81.12,Good (75%+)
GTC4293,233,184,78.97,Good (75%+)
GTC4294,233,181,77.68,Good (75%+)
GTC4295,233,193,82.83,Good (75%+)
GTC4296,233,198,84.98,Good (75%+)
GTC4297,233,195,83.69,Good (75%+)
GTC4298,233,194,83.26,Good (75%+)
GTC4299,233,182,78.11,Good (75%+)
GTC4300,233,194,83.26,Good (75%+)
GTC4301,233,198,84.98,Good (75%+)
GTC4302,233,188,80.69,Good (75%+)
GTC4303,233,182,78.11,Good (75%+)
GTC4304,233,190,81.55,Good (75%+)
GTC4305,233,196,84.12,Good (75%+)
GTC4306,233,190,81.55,Good (75%+)
GTC4307,233,197,84.55,Good (75%+)
GTC4308,233,192,82.4,Good (75%+)
GTC4309,233,185,79.4,Good (75%+)
GTC4310,233,192,82.4,Good (75%+)
GTC4311,233,187,80.26,Good (75%+)
GTC4312,233,188,80.69,Good (75%+)
GTC4313,233,196,84.12,Good (75%+)
GTC4314,233,191,81.97,Good (75%+)
GTC4315,233,187,80.26,Good (75%+)
GTC4316,233,196,84.12,Good (75%+)
GTC4317,233,198,84.98,Good (75%+)
GTC4318,233,203,87.12,Good (75%+)
GTC4319,233,196,84.12,Good (75%+)
GTC4320,233,194,83.26,Good (75%+)
GTC4321,233,186,79.83,Good (75%+)
GTC4322,233,198,84.98,Good (75%+)
GTC4323,233,192,82.4,Good (75%+)
GTC4324,233,177,75.97,Good (75%+)
GTC4325,233,196,84.12,Good (75%+)
GTC4326,233,193,82.83,Good (75%+)
GTC4327,233,191,81.97,Good (75%+)
GTC4328,233,189,81.12,Good (75%+)
GTC4329,233,184,78.97,Good (75%+)
GTC4330,233,179,76.82,Good (75%+)
GTC4331,233,179,76.82,Good (75%+)
GTC4332,233,173,74.25,Low (<75%)
GTC4333,233,195,83.69,Good (75%+)
GTC4334,233,188,80.69,Good (75%+)
GTC4335,233,196,84.12,Good (75%+)
GTC4336,233,194,83.26,Good (75%+)
GTC4337,233,192,82.4,Good (75%+)
GTC4338,233,198,84.98,Good (75%+)
GTC4339,233,177,75.97,Good (75%+)
GTC4340,233,193,82.83,Good (75%+)
GTC4341,233,177,75.97,Good (75%+)
GTC4342,233,187,80.26,Good (75%+)
GTC4343,233,197,84.55,Good (75%+)
GTC4344,233,183,78.54,Good (75%+)
GTC4345,233,190,81.55,Good (75%+)
GTC4346,233,192,82.4,Good (75%+)
GTC4347,233,203,87.12,Good (75%+)
GTC4348,233,202,86.7,Good (75%+)
GTC4349,233,193,82.83,Good (75%+)
GTC4350,233,192,82.4,Good (75%+)
GTC4351,233,178,76.39,Good (75%+)
GTC4352,233,195,83.69,Good (75%+)
GTC4353,233,187,80.26,Good (75%+)
GTC4354,233,197,84.55,Good (75%+)
GTC4355,233,193,82.83,Good (75%+)
GTC4356,233,200,85.84,Good (75%+)
GTC4357,233,189,81.12,Good (75%+)
GTC4358,233,192,82.4,Good (75%+)
GTC4359,233,180,77.25,Good (75%+)
GTC4360,233,186,79.83,Good (75%+)
GTC4361,233,189,81.12,Good (75%+)
GTC4362,233,183,78.54,Good (75%+)
GTC4363,233,190,81.55,Good (75%+)
GTC4364,233,178,76.39,Good (75%+)
GTC4365,233,195,83.69,Good (75%+)
GTC4366,233,199,85.41,Good (75%+)
GTC4367,233,181,77.68,Good (75%+)
GTC4368,233,181,77.68,Good (75%+)
GTC4369,233,198,84.98,Good (75%+)
GTC4370,233,191,81.97,Good (75%+)
GTC4371,233,198,84.98,Good (75%+)
GTC4372,233,180,77.25,Good (75%+)
GTC4373,233,198,84.98,Good (75%+)
GTC4374,233,187,80.26,Good (75%+)
GTC4375,233,208,89.27,Good (75%+)
GTC4376,233,182,78.11,Good (75%+)
GTC4377,233,193,82.83,Good (75%+)
GTC4378,233,184,78.97,Good (75%+)
GTC4379,233,183,78.54,Good (75%+)
GTC4380,233,188,80.69,Good (75%+)
GTC4381,233,186,79.83,Good (75%+)
GTC4382,233,196,84.12,Good (75%+)
GTC4383,233,187,80.26,Good (75%+)
GTC4384,233,200,85.84,Good (75%+)
GTC4385,233,197,84.55,Good (75%+)
GTC4386,233,181,77.68,Good (75%+)
GTC4387,233,204,87.55,Good (75%+)
GTC4388,233,195,83.69,Good (75%+)
GTC4389,233,201,86.27,Good (75%+)
GTC4390,233,191,81.97,Good (75%+)
GTC4391,233,178,76.39,Good (75%+)
GTC4392,233,192,82.4,Good (75%+)
GTC4393,233,178,76.39,Good (75%+)
GTC4394,233,174,74.68,Low (<75%)
GTC4395,233,195,83.69,Good (75%+)
GTC4396,233,178,76.39,Good (75%+)
GTC4397,233,191,81.97,Good (75%+)
GTC4398,233,185,79.4,Good (75%+)
GTC4399,233,191,81.97,Good (75%+)
GTC4400,233,182,78.11,Good (75%+)
GTC4401,233,191,81.97,Good (75%+)
GTC4402,233,193,82.83,Good (75%+)
GTC4403,233,196,84.12,Good (75%+)
GTC4404,233,195,83.69,Good (75%+)
GTC4405,233,172,73.82,Low (<75%)
GTC4406,233,194,83.26,Good (75%+)
GTC4407,233,191,81.97,Good (75%+)
GTC4408,233,175,75.11,Good (75%+)
GTC4409,233,184,78.97,Good (75%+)
GTC4410,233,181,77.68,Good (75%+)
GTC4411,233,191,81.97,Good (75%+)
GTC4412,233,193,82.83,Good (75%+)
GTC4413,233,198,84.98,Good (75%+)
GTC4414,233,191,81.97,Good (75%+)
GTC4415,233,186,79.83,Good (75%+)
GTC4416,233,198,84.98,Good (75%+)
GTC4417,233,177,75.97,Good (75%+)
GTC4418,233,188,80.69,Good (75%+)
GTC4419,233,200,85.84,Good (75%+)
GTC4420,233,178,76.39,Good (75%+)
GTC4421,233,184,78.97,Good (75%+)
GTC4422,233,187,80.26,Good (75%+)
GTC4423,233,193,82.83,Good (75%+)
GTC4424,233,183,78.54,Good (75%+)
GTC4425,233,199,85.41,Good (75%+)
GTC4426,233,189,81.12,Good (75%+)
GTC4427,233,185,79.4,Good (75%+)
GTC4428,233,198,84.98,Good (75%+)
GTC4429,233,187,80.26,Good (75%+)
GTC4430,233,183,78.54,Good (75%+)
GTC4431,233,186,79.83,Good (75%+)
GTC4432,233,194,83.26,Good (75%+)
GTC4433,233,194,83.26,Good (75%+)
GTC4434,233,187,80.26,Good (75%+)
GTC4435,233,181,77.68,Good (75%+)
GTC4436,233,185,79.4,Good (75%+)
GTC4437,233,183,78.54,Good (75%+)
GTC4438,233,198,84.98,Good (75%+)
GTC4439,233,202,86.7,Good (75%+)
GTC4440,233,194,83.26,Good (75%+)
GTC4441,233,196,84.12,Good (75%+)
GTC4442,233,192,82.4,Good (75%+)
GTC4443,233,195,83.69,Good (75%+)
